Timestamp | Device_ID | Usage (Liters/min) | Status
2026-09-22 04:04:34 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:04:35 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:04:35 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:04:36 | FACILITY_WATER_MAIN | 30 | NORMAL
2026-09-22 04:04:36 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:04:37 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:04:37 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:04:38 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:04:38 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:04:39 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:04:39 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:04:40 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:04:40 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:04:41 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:04:41 | ICU_WATER_RESERVE | 37 | HIGH_USAGE
2026-09-22 04:04:42 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:04:42 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:04:43 | FACILITY_WATER_MAIN | 41 | HIGH_USAGE
2026-09-22 04:04:43 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:04:44 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:04:44 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:04:45 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:04:45 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:04:46 | FACILITY_WATER_MAIN | 44 | HIGH_USAGE
2026-09-22 04:04:46 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:04:47 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:04:47 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:04:48 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:04:48 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:04:49 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:04:49 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:04:50 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:04:50 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:04:51 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:04:51 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:04:52 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:04:52 | ICU_WATER_RESERVE | 28 | NORMAL
2026-09-22 04:04:53 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:04:53 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:04:54 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:04:54 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:04:55 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:04:55 | ICU_WATER_RESERVE | 18 | NORMAL
2026-09-22 04:04:56 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:04:56 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:04:57 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:04:57 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:04:58 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:04:58 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:04:59 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:04:59 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:05:00 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:05:00 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:05:01 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:05:01 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:05:02 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:05:02 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:05:03 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:05:03 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:05:04 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:05:04 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:05:05 | FACILITY_WATER_MAIN | 21 | NORMAL
2026-09-22 04:05:05 | ICU_WATER_RESERVE | 13 | NORMAL
2026-09-22 04:05:06 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:05:06 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:05:07 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:05:07 | ICU_WATER_RESERVE | 37 | HIGH_USAGE
2026-09-22 04:05:08 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:05:08 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:05:09 | FACILITY_WATER_MAIN | 27 | NORMAL
2026-09-22 04:05:09 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:05:10 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:05:10 | ICU_WATER_RESERVE | 9 | NORMAL
2026-09-22 04:05:11 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:05:11 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:05:12 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:05:12 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:05:13 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:05:13 | ICU_WATER_RESERVE | 16 | NORMAL
2026-09-22 04:05:14 | FACILITY_WATER_MAIN | 7 | NORMAL
2026-09-22 04:05:14 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:05:15 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:05:15 | ICU_WATER_RESERVE | 26 | NORMAL
2026-09-22 04:05:16 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:05:16 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:05:17 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:05:17 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:05:18 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:05:18 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:05:19 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:05:19 | ICU_WATER_RESERVE | 23 | NORMAL
2026-09-22 04:05:20 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:05:20 | ICU_WATER_RESERVE | 38 | HIGH_USAGE
2026-09-22 04:05:21 | FACILITY_WATER_MAIN | 30 | NORMAL
2026-09-22 04:05:21 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:05:22 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:05:22 | ICU_WATER_RESERVE | 42 | HIGH_USAGE
2026-09-22 04:05:23 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:05:23 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:05:24 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:05:24 | ICU_WATER_RESERVE | 9 | NORMAL
2026-09-22 04:05:25 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:05:25 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:05:26 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:05:26 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:05:27 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:05:27 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:05:28 | FACILITY_WATER_MAIN | 33 | NORMAL
2026-09-22 04:05:28 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:05:29 | FACILITY_WATER_MAIN | 21 | NORMAL
2026-09-22 04:05:29 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:05:30 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:05:30 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:05:31 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:05:31 | ICU_WATER_RESERVE | 28 | NORMAL
2026-09-22 04:05:32 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:05:32 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:05:33 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:05:33 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:05:34 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:05:34 | ICU_WATER_RESERVE | 23 | NORMAL
2026-09-22 04:05:35 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:05:35 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:05:36 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:05:36 | ICU_WATER_RESERVE | 13 | NORMAL
2026-09-22 04:05:37 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:05:37 | ICU_WATER_RESERVE | 37 | HIGH_USAGE
2026-09-22 04:05:38 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:05:38 | ICU_WATER_RESERVE | 26 | NORMAL
2026-09-22 04:05:39 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:05:39 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:05:40 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:05:40 | ICU_WATER_RESERVE | 13 | NORMAL
2026-09-22 04:05:41 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:05:41 | ICU_WATER_RESERVE | 13 | NORMAL
2026-09-22 04:05:42 | FACILITY_WATER_MAIN | 43 | HIGH_USAGE
2026-09-22 04:05:42 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:05:43 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:05:43 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:05:44 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:05:44 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:05:45 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:05:45 | ICU_WATER_RESERVE | 14 | NORMAL
2026-09-22 04:05:46 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:05:46 | ICU_WATER_RESERVE | 35 | NORMAL
2026-09-22 04:05:47 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:05:47 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:05:48 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:05:48 | ICU_WATER_RESERVE | 19 | NORMAL
2026-09-22 04:05:49 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:05:49 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:05:50 | FACILITY_WATER_MAIN | 45 | HIGH_USAGE
2026-09-22 04:05:50 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:05:51 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:05:51 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:05:52 | FACILITY_WATER_MAIN | 14 | NORMAL
2026-09-22 04:05:52 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:05:53 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:05:53 | ICU_WATER_RESERVE | 27 | NORMAL
2026-09-22 04:05:54 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:05:54 | ICU_WATER_RESERVE | 9 | NORMAL
2026-09-22 04:05:55 | FACILITY_WATER_MAIN | 33 | NORMAL
2026-09-22 04:05:55 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:05:56 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:05:56 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:05:57 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:05:57 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:05:58 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:05:58 | ICU_WATER_RESERVE | 42 | HIGH_USAGE
2026-09-22 04:05:59 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:05:59 | ICU_WATER_RESERVE | 26 | NORMAL
2026-09-22 04:06:00 | FACILITY_WATER_MAIN | 7 | NORMAL
2026-09-22 04:06:00 | ICU_WATER_RESERVE | 13 | NORMAL
2026-09-22 04:06:01 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:06:01 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:06:02 | FACILITY_WATER_MAIN | 38 | HIGH_USAGE
2026-09-22 04:06:02 | ICU_WATER_RESERVE | 27 | NORMAL
2026-09-22 04:06:03 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:06:03 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:06:04 | FACILITY_WATER_MAIN | 41 | HIGH_USAGE
2026-09-22 04:06:04 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:06:05 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:06:05 | ICU_WATER_RESERVE | 19 | NORMAL
2026-09-22 04:06:06 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:06:06 | ICU_WATER_RESERVE | 22 | NORMAL
2026-09-22 04:06:07 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:06:07 | ICU_WATER_RESERVE | 28 | NORMAL
2026-09-22 04:06:08 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:06:08 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:06:09 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:06:09 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:06:10 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:06:10 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:06:11 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:06:11 | ICU_WATER_RESERVE | 15 | NORMAL
2026-09-22 04:06:12 | FACILITY_WATER_MAIN | 9 | NORMAL
2026-09-22 04:06:12 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:06:13 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:06:13 | ICU_WATER_RESERVE | 33 | NORMAL
2026-09-22 04:06:14 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:06:14 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:06:15 | FACILITY_WATER_MAIN | 35 | NORMAL
2026-09-22 04:06:15 | ICU_WATER_RESERVE | 18 | NORMAL
2026-09-22 04:06:16 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:06:16 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:06:17 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:06:17 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:06:18 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:06:18 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:06:19 | FACILITY_WATER_MAIN | 6 | NORMAL
2026-09-22 04:06:19 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:06:20 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:06:20 | ICU_WATER_RESERVE | 31 | NORMAL
2026-09-22 04:06:21 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:06:21 | ICU_WATER_RESERVE | 28 | NORMAL
2026-09-22 04:06:22 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:06:22 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:06:23 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:06:23 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:06:24 | FACILITY_WATER_MAIN | 19 | NORMAL
2026-09-22 04:06:24 | ICU_WATER_RESERVE | 35 | NORMAL
2026-09-22 04:06:25 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:06:25 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:06:26 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:06:26 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:06:27 | FACILITY_WATER_MAIN | 21 | NORMAL
2026-09-22 04:06:27 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:06:28 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:06:28 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:06:29 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:06:29 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:06:30 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:06:30 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:06:31 | FACILITY_WATER_MAIN | 41 | HIGH_USAGE
2026-09-22 04:06:31 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:06:32 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:06:32 | ICU_WATER_RESERVE | 16 | NORMAL
2026-09-22 04:06:33 | FACILITY_WATER_MAIN | 25 | NORMAL
2026-09-22 04:06:33 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:06:34 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:06:34 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:06:35 | FACILITY_WATER_MAIN | 29 | NORMAL
2026-09-22 04:06:35 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:06:36 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:06:36 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:06:37 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:06:37 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:06:38 | FACILITY_WATER_MAIN | 44 | HIGH_USAGE
2026-09-22 04:06:38 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:06:39 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:06:39 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:06:40 | FACILITY_WATER_MAIN | 12 | NORMAL
2026-09-22 04:06:40 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:06:41 | FACILITY_WATER_MAIN | 18 | NORMAL
2026-09-22 04:06:41 | ICU_WATER_RESERVE | 36 | HIGH_USAGE
2026-09-22 04:06:42 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:06:42 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:06:43 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:06:43 | ICU_WATER_RESERVE | 34 | NORMAL
2026-09-22 04:06:44 | FACILITY_WATER_MAIN | 42 | HIGH_USAGE
2026-09-22 04:06:44 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:06:45 | FACILITY_WATER_MAIN | 11 | NORMAL
2026-09-22 04:06:45 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:06:46 | FACILITY_WATER_MAIN | 9 | NORMAL
2026-09-22 04:06:46 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:06:47 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:06:47 | ICU_WATER_RESERVE | 41 | HIGH_USAGE
2026-09-22 04:06:48 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:06:48 | ICU_WATER_RESERVE | 5 | NORMAL
2026-09-22 04:06:49 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:06:49 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:06:50 | FACILITY_WATER_MAIN | 32 | NORMAL
2026-09-22 04:06:50 | ICU_WATER_RESERVE | 18 | NORMAL
2026-09-22 04:06:51 | FACILITY_WATER_MAIN | 36 | HIGH_USAGE
2026-09-22 04:06:51 | ICU_WATER_RESERVE | 35 | NORMAL
2026-09-22 04:06:52 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:06:52 | ICU_WATER_RESERVE | 6 | NORMAL
2026-09-22 04:06:53 | FACILITY_WATER_MAIN | 15 | NORMAL
2026-09-22 04:06:53 | ICU_WATER_RESERVE | 12 | NORMAL
2026-09-22 04:06:54 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:06:54 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:06:55 | FACILITY_WATER_MAIN | 27 | NORMAL
2026-09-22 04:06:55 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:06:56 | FACILITY_WATER_MAIN | 24 | NORMAL
2026-09-22 04:06:56 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:06:57 | FACILITY_WATER_MAIN | 44 | HIGH_USAGE
2026-09-22 04:06:57 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:06:58 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:06:58 | ICU_WATER_RESERVE | 44 | HIGH_USAGE
2026-09-22 04:06:59 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:06:59 | ICU_WATER_RESERVE | 37 | HIGH_USAGE
2026-09-22 04:07:00 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:07:00 | ICU_WATER_RESERVE | 18 | NORMAL
2026-09-22 04:07:01 | FACILITY_WATER_MAIN | 8 | NORMAL
2026-09-22 04:07:01 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:07:02 | FACILITY_WATER_MAIN | 11 | NORMAL
2026-09-22 04:07:02 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:07:03 | FACILITY_WATER_MAIN | 22 | NORMAL
2026-09-22 04:07:03 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:07:04 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:07:04 | ICU_WATER_RESERVE | 25 | NORMAL
2026-09-22 04:07:05 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:07:05 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:07:06 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:07:06 | ICU_WATER_RESERVE | 40 | HIGH_USAGE
2026-09-22 04:07:07 | FACILITY_WATER_MAIN | 34 | NORMAL
2026-09-22 04:07:07 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:07:08 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:07:08 | ICU_WATER_RESERVE | 10 | NORMAL
2026-09-22 04:07:09 | FACILITY_WATER_MAIN | 20 | NORMAL
2026-09-22 04:07:09 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:07:10 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:07:10 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:07:11 | FACILITY_WATER_MAIN | 23 | NORMAL
2026-09-22 04:07:11 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:07:12 | FACILITY_WATER_MAIN | 5 | NORMAL
2026-09-22 04:07:12 | ICU_WATER_RESERVE | 11 | NORMAL
2026-09-22 04:07:13 | FACILITY_WATER_MAIN | 26 | NORMAL
2026-09-22 04:07:13 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:07:14 | FACILITY_WATER_MAIN | 27 | NORMAL
2026-09-22 04:07:14 | ICU_WATER_RESERVE | 32 | NORMAL
2026-09-22 04:07:15 | FACILITY_WATER_MAIN | 40 | HIGH_USAGE
2026-09-22 04:07:15 | ICU_WATER_RESERVE | 16 | NORMAL
2026-09-22 04:07:16 | FACILITY_WATER_MAIN | 21 | NORMAL
2026-09-22 04:07:16 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:07:17 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:07:17 | ICU_WATER_RESERVE | 8 | NORMAL
2026-09-22 04:07:18 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:07:18 | ICU_WATER_RESERVE | 30 | NORMAL
2026-09-22 04:07:19 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:07:19 | ICU_WATER_RESERVE | 19 | NORMAL
2026-09-22 04:07:20 | FACILITY_WATER_MAIN | 40 | HIGH_USAGE
2026-09-22 04:07:20 | ICU_WATER_RESERVE | 43 | HIGH_USAGE
2026-09-22 04:07:21 | FACILITY_WATER_MAIN | 31 | NORMAL
2026-09-22 04:07:21 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:07:22 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:07:22 | ICU_WATER_RESERVE | 28 | NORMAL
2026-09-22 04:07:23 | FACILITY_WATER_MAIN | 39 | HIGH_USAGE
2026-09-22 04:07:23 | ICU_WATER_RESERVE | 17 | NORMAL
2026-09-22 04:07:24 | FACILITY_WATER_MAIN | 17 | NORMAL
2026-09-22 04:07:24 | ICU_WATER_RESERVE | 39 | HIGH_USAGE
2026-09-22 04:07:25 | FACILITY_WATER_MAIN | 16 | NORMAL
2026-09-22 04:07:25 | ICU_WATER_RESERVE | 21 | NORMAL
2026-09-22 04:07:26 | FACILITY_WATER_MAIN | 10 | NORMAL
2026-09-22 04:07:26 | ICU_WATER_RESERVE | 7 | NORMAL
2026-09-22 04:07:27 | FACILITY_WATER_MAIN | 40 | HIGH_USAGE
2026-09-22 04:07:27 | ICU_WATER_RESERVE | 24 | NORMAL
2026-09-22 04:07:28 | FACILITY_WATER_MAIN | 37 | HIGH_USAGE
2026-09-22 04:07:28 | ICU_WATER_RESERVE | 29 | NORMAL
2026-09-22 04:07:29 | FACILITY_WATER_MAIN | 28 | NORMAL
2026-09-22 04:07:29 | ICU_WATER_RESERVE | 45 | HIGH_USAGE
2026-09-22 04:07:30 | FACILITY_WATER_MAIN | 13 | NORMAL
2026-09-22 04:07:30 | ICU_WATER_RESERVE | 20 | NORMAL
2026-09-22 04:07:31 | FACILITY_WATER_MAIN | 13 | NORMAL
